release_period,state,facility_id,completed_surveys,response_rate
2020,IL,14007F,426,37
2020,IL,140080,359,16
2020,IL,140082,319,14
2020,IL,140083,84,9
2020,IL,140084,437,13
2020,IL,140088,2163,15
2020,IL,140089,241,26
2020,IL,14008F,393,41
2020,IL,140091,897,25
2020,IL,140093,358,21
2020,IL,140095,178,6
2020,IL,140100,248,23
2020,IL,140101,342,30
2020,IL,140103,197,6
2020,IL,140110,466,26
2020,IL,140113,417,35
2020,IL,140114,470,13
2020,IL,140115,140,22
2020,IL,140116,3349,27
2020,IL,140117,404,25
2020,IL,140118,404,12
2020,IL,140119,2682,20
2020,IL,140120,379,22
2020,IL,140122,1702,24
2020,IL,140124,1217,10
2020,IL,140125,344,19
2020,IL,140127,801,29
2020,IL,140130,518,24
2020,IL,140133,341,7
2020,IL,140135,823,23
2020,IL,140137,109,23
2020,IL,140143,423,33
2020,IL,140145,341,32
2020,IL,140147,209,24
2020,IL,140148,1123,22
2020,IL,140150,417,9
2020,IL,140155,400,25
2020,IL,140158,735,13
2020,IL,140160,692,27
2020,IL,140161,331,28
2020,IL,140162,1306,32
2020,IL,140164,450,21
2020,IL,140166,1040,23
2020,IL,140167,33,20
2020,IL,140172,392,14
2020,IL,140174,601,23
2020,IL,140177,173,9
2020,IL,140179,453,20
2020,IL,140180,359,14
2020,IL,140181,83,14
2020,IL,140182,754,17
2020,IL,140184,424,21
2020,IL,140185,2273,37
2020,IL,140186,333,24
2020,IL,140187,1942,26
2020,IL,140189,717,30
2020,IL,140191,729,25
2020,IL,140200,910,28
2020,IL,140202,954,24
2020,IL,140206,472,18
2020,IL,140208,1587,20
2020,IL,140209,859,26
2020,IL,140210,271,26
2020,IL,140211,876,29
2020,IL,140213,4275,28
2020,IL,140217,342,29
2020,IL,140223,1213,23
2020,IL,140224,322,21
2020,IL,140228,858,24
2020,IL,140231,2238,28
2020,IL,140233,2336,31
2020,IL,140234,410,30
2020,IL,140239,1842,20
2020,IL,140242,1164,27
2020,IL,140250,640,17
2020,IL,140252,3790,28
2020,IL,140258,1193,25
2020,IL,140275,538,24
2020,IL,140276,3130,20
2020,IL,140280,811,28
2020,IL,140281,1237,21
2020,IL,140286,748,24
2020,IL,140288,1090,27
2020,IL,140289,347,33
2020,IL,140290,1408,21
2020,IL,140291,854,29
2020,IL,140292,271,12
2020,IL,140294,253,29
2020,IL,140300,66,13
2020,IL,140304,603,14
2020,IL,140307,678,33
2020,IL,14034F,421,26
2020,IL,141300,26,26
2020,IL,141301,65,43
2020,IL,141302,94,42
2020,IL,141303,30,27
2020,IL,141304,47,29
2020,IL,141305,118,33
2020,IL,141306,54,37
2020,IL,141307,61,31
2020,IL,141308,44,43
2020,IL,141309,88,43
2020,IL,141310,84,38
2020,IL,141311,76,27
2020,IL,141312,65,26
2020,IL,141313,41,41
2020,IL,141315,59,33
2020,IL,141317,155,23
2020,IL,141318,69,41
2020,IL,141319,448,39
2020,IL,141320,112,23
2020,IL,141321,25,23
2020,IL,141322,122,23
2020,IL,141323,145,32
2020,IL,141325,87,33
2020,IL,141326,49,25
2020,IL,141327,233,50
2020,IL,141328,45,18
2020,IL,141329,45,20
2020,IL,141330,113,41
2020,IL,141331,57,23
2020,IL,141332,30,34
2020,IL,141333,62,38
2020,IL,141334,96,25
2020,IL,141335,89,27
2020,IL,141336,189,31
2020,IL,141337,116,34
2020,IL,141338,123,41
2020,IL,141339,99,20
2020,IL,141340,137,28
2020,IL,141341,64,27
2020,IL,141342,80,24
2020,IL,141343,135,24
2020,IL,141344,86,33
2020,IL,141345,153,36
2020,IL,141346,77,31
2020,IL,141347,47,28
2020,IL,141348,200,35
2020,IL,141349,66,35
2020,IL,141350,263,29
2020,IL,141351,56,18
2020,IN,150001,360,33
2020,IN,150002,639,12
2020,IN,150004,421,12
2020,IN,150005,361,21
2020,IN,150006,553,22
2020,IN,150007,577,25
2020,IN,150008,483,13
2020,IN,150009,781,21
2020,IN,150010,934,32
2020,IN,150011,449,20
2020,IN,150012,2259,27
2020,IN,150015,894,21
2020,IN,150017,1407,27
2020,IN,150018,386,27
2020,IN,150021,3542,34
2020,IN,150022,170,29
2020,IN,150023,499,25
2020,IN,150024,482,8
2020,IN,150026,806,28
2020,IN,150030,490,30
2020,IN,150034,1330,26
2020,IN,150035,1109,26
2020,IN,150037,569,35
2020,IN,15003F,434,38
2020,IN,150042,537,27
2020,IN,150044,640,23
2020,IN,150045,317,26
2020,IN,150046,619,20
2020,IN,150047,249,13
2020,IN,150048,1591,22
2020,IN,15004F,303,39
2020,IN,150051,779,26
2020,IN,150056,1261,21
2020,IN,150057,749,36
2020,IN,150058,376,25
2020,IN,150059,768,31
2020,IN,150061,250,22
2020,IN,150065,377,25
2020,IN,150069,358,21
2020,IN,150072,324,30
2020,IN,150074,805,20
2020,IN,150075,302,33
2020,IN,150076,370,25
2020,IN,150082,1118,30
2020,IN,150084,4429,32
2020,IN,150086,402,24
2020,IN,150088,925,31
2020,IN,150089,470,26
2020,IN,150090,350,24
2020,IN,150091,351,31
2020,IN,150097,454,23
2020,IN,150100,2569,34
2020,IN,150101,335,32
2020,IN,150102,91,32
2020,IN,150104,357,22
2020,IN,150109,1067,26
2020,IN,150112,1551,31
2020,IN,150113,606,26
2020,IN,150115,359,36
2020,IN,150125,2142,25
2020,IN,150126,1366,23
2020,IN,150128,521,21
2020,IN,150133,492,27
2020,IN,150146,361,35
2020,IN,150149,353,17
2020,IN,150150,731,22
2020,IN,150153,1428,46
2020,IN,150157,930,31
2020,IN,150158,540,25
2020,IN,150160,1317,53
2020,IN,150161,534,26
2020,IN,150162,2640,26
2020,IN,150165,530,26
2020,IN,150166,260,30
2020,IN,150167,344,50
2020,IN,150168,847,44
2020,IN,150169,464,21
2020,IN,150172,155,31
2020,IN,150173,322,26
2020,IN,150177,142,43
2020,IN,150181,315,28
2020,IN,150183,301,39
2020,IN,151300,95,39
2020,IN,151301,89,26
2020,IN,151303,42,31
2020,IN,151304,94,36
2020,IN,151305,111,27
2020,IN,151307,68,32
2020,IN,151308,32,23
2020,IN,151309,25,38
2020,IN,151310,283,36
2020,IN,151313,176,24
2020,IN,151315,291,30
2020,IN,151317,135,31
2020,IN,151318,137,22
2020,IN,151319,60,22
2020,IN,151322,128,29
2020,IN,151323,203,28
2020,IN,151324,101,29
2020,IN,151325,28,34
2020,IN,151327,87,25
2020,IN,151329,292,25
2020,IN,151330,156,29
2020,IN,151331,245,22
2020,IN,151332,169,21
2020,IN,151333,121,23
2020,IN,151334,110,21
2020,IN,151335,130,29
2020,IA,160001,268,23
2020,IA,160005,312,36
2020,IA,160008,64,22
2020,IA,160013,210,22
2020,IA,160016,328,25
2020,IA,160028,497,25
2020,IA,160029,442,40
2020,IA,160030,591,35
2020,IA,160032,119,27
2020,IA,160033,2862,30
2020,IA,16003F,454,37
2020,IA,160040,194,39
2020,IA,160045,486,29
2020,IA,160047,906,38
2020,IA,16004F,383,39
2020,IA,160057,657,29
2020,IA,160058,2653,31
2020,IA,160064,1426,35
2020,IA,160067,507,26
2020,IA,160069,720,44
2020,IA,160079,1717,32
2020,IA,160080,526,28
2020,IA,160082,3453,31
2020,IA,160083,1468,27
2020,IA,160089,409,27
2020,IA,160101,236,17
2020,IA,160104,683,27
2020,IA,160110,515,30
2020,IA,160112,356,40
2020,IA,160117,526,36
2020,IA,160122,197,27
2020,IA,160124,326,44
2020,IA,160146,605,26
2020,IA,160147,291,32
2020,IA,160153,1108,26
2020,IA,161300,26,48
2020,IA,161301,113,32
2020,IA,161302,403,38
2020,IA,161303,53,47
2020,IA,161306,111,39
2020,IA,161307,28,33
2020,IA,161308,33,43
2020,IA,161309,38,32
2020,IA,161312,49,43
2020,IA,161313,36,35
2020,IA,161314,75,40
2020,IA,161316,54,34
2020,IA,161317,101,46
2020,IA,161319,31,48
2020,IA,161320,28,29
2020,IA,161322,38,49
2020,IA,161323,58,41
2020,IA,161325,77,33
2020,IA,161327,39,30
2020,IA,161328,29,22
2020,IA,161329,40,35
2020,IA,161330,27,35
2020,IA,161331,41,41
2020,IA,161332,31,29
2020,IA,161333,69,42
2020,IA,161334,58,32
2020,IA,161335,73,46
2020,IA,161336,82,53
2020,IA,161338,41,38
2020,IA,161339,243,35
2020,IA,161340,48,44
2020,IA,161341,55,35
2020,IA,161342,83,32
2020,IA,161343,156,30
2020,IA,161344,135,34
2020,IA,161345,64,42
2020,IA,161346,142,36
2020,IA,161347,84,46
2020,IA,161348,59,36
2020,IA,161349,64,35
2020,IA,161350,118,34
2020,IA,161351,79,44
2020,IA,161352,121,30
2020,IA,161353,141,31
2020,IA,161354,43,42
2020,IA,161355,69,32
2020,IA,161356,123,33
2020,IA,161357,49,28
2020,IA,161358,111,35
2020,IA,161359,123,26
2020,IA,161360,274,41
2020,IA,161361,167,40
2020,IA,161362,139,34
2020,IA,161363,118,23
2020,IA,161364,150,37
2020,IA,161365,225,31
2020,IA,161366,99,28
2020,IA,161367,360,31
2020,IA,161368,154,34
2020,IA,161369,136,30
2020,IA,161371,248,39
2020,IA,161372,130,25
2020,IA,161373,28,44
2020,IA,161374,63,13
2020,IA,161375,244,33
2020,IA,161376,215,41
2020,IA,161377,80,28
2020,IA,161379,159,29
2020,IA,161380,40,30
2020,IA,161381,83,29
2020,KS,170006,588,30
2020,KS,170009,260,30
2020,KS,170012,594,31
2020,KS,170013,708,29
2020,KS,170014,203,23
2020,KS,170016,912,26
2020,KS,170017,291,27
2020,KS,170020,612,34
2020,KS,170023,369,21
2020,KS,170027,226,23
2020,KS,17002F,361,28
2020,KS,170039,28,35
2020,KS,170040,3093,22
2020,KS,170049,1556,30
2020,KS,17005F,336,35
2020,KS,170068,322,19
2020,KS,170074,125,20
2020,KS,170075,71,56
2020,KS,170086,438,29
2020,KS,17008F,410,36
2020,KS,170103,372,37
2020,KS,170104,2308,24
2020,KS,170105,166,35
2020,KS,170109,148,33
2020,KS,170110,62,27
2020,KS,170120,299,23
2020,KS,170122,3771,28
2020,KS,170123,2315,18
2020,KS,170133,175,27
2020,KS,170137,1039,27
2020,KS,170142,856,37
2020,KS,170145,204,21
2020,KS,170146,438,30
2020,KS,170150,83,19
2020,KS,170166,30,14
2020,KS,170175,259,19
2020,KS,170176,1208,17
2020,KS,170182,1216,22
2020,KS,170183,1344,70
2020,KS,170185,1573,35
2020,KS,170186,665,50
2020,KS,170187,440,67
2020,KS,170188,553,60
2020,KS,170190,432,59
2020,KS,170191,442,40
2020,KS,170194,46,21
2020,KS,170196,423,30
2020,KS,170197,948,43
2020,KS,170198,77,29
2020,KS,170199,46,27
2020,KS,170200,326,32
2020,KS,170201,32,23
2020,KS,170203,418,63
2020,KS,171307,25,27
2020,KS,171310,34,25
2020,KS,171311,30,19
2020,KS,171312,25,45
2020,KS,171313,68,17
2020,KS,171315,57,27
2020,KS,171316,25,47
2020,KS,171319,78,36
2020,KS,171321,65,37
2020,KS,171326,53,35
2020,KS,171327,81,44
2020,KS,171330,39,19
2020,KS,171331,34,59
2020,KS,171332,25,48
2020,KS,171333,49,16
2020,KS,171334,26,23
2020,KS,171336,29,39
2020,KS,171337,50,31
2020,KS,171338,73,46
2020,KS,171339,123,32
2020,KS,171341,129,33
2020,KS,171344,49,28
2020,KS,171345,40,38
2020,KS,171346,70,40
2020,KS,171347,48,43
2020,KS,171348,36,38
2020,KS,171349,77,36
2020,KS,171352,28,44
2020,KS,171353,77,39
2020,KS,171354,79,22
2020,KS,171355,30,15
2020,KS,171356,25,42
2020,KS,171358,30,41
2020,KS,171361,57,17
2020,KS,171362,137,27
2020,KS,171363,151,39
2020,KS,171364,35,39
2020,KS,171367,47,27
2020,KS,171368,41,27
2020,KS,171369,54,55
2020,KS,171371,201,42
2020,KS,171372,50,25
2020,KS,171373,63,24
2020,KS,171374,61,38
2020,KS,171375,226,44
2020,KS,171376,42,29
2020,KS,171378,94,36
2020,KS,171379,47,32
2020,KS,171380,281,24
2020,KS,171381,100,33
2020,KS,171383,226,23
2020,KS,171384,326,30
2020,KS,171385,104,36
2020,KY,180001,1228,29
2020,KY,180002,366,22
2020,KY,180004,142,20
2020,KY,180005,314,19
2020,KY,180009,413,17
2020,KY,180010,1031,26
2020,KY,180011,565,17
2020,KY,180012,740,26
2020,KY,180013,524,17
2020,KY,180016,66,22
2020,KY,180017,438,17
2020,KY,180018,437,20
2020,KY,180019,331,21
2020,KY,180020,149,16
2020,KY,180024,188,22
2020,KY,180025,362,24
2020,KY,180027,356,23
2020,KY,180029,768,20
2020,KY,180035,3746,31
2020,KY,180036,672,21
2020,KY,180038,1460,32
2020,KY,18003F,757,27
2020,KY,180040,1441,18
2020,KY,180043,136,12
2020,KY,180044,1576,18
2020,KY,180045,1248,30
2020,KY,180046,118,27
2020,KY,180048,440,27
2020,KY,180049,488,20
2020,KY,180050,381,20
2020,KY,180051,494,17
2020,KY,180053,125,27
2020,KY,180056,367,15
2020,KY,180064,236,19
2020,KY,180066,122,26
2020,KY,180067,1463,19
2020,KY,180069,176,16
2020,KY,18006F,370,35
2020,KY,180070,322,20
2020,KY,180078,146,12
2020,KY,180079,230,27
2020,KY,18007F,412,42
2020,KY,180080,567,14
2020,KY,180087,348,23
2020,KY,180088,1621,23
2020,KY,180092,440,19
2020,KY,180093,572,18
2020,KY,180095,55,18
2020,KY,180101,273,19
2020,KY,180102,646,28
2020,KY,180103,1922,26
2020,KY,180104,989,24
2020,KY,180105,182,22
2020,KY,180106,55,16
2020,KY,180115,82,19
2020,KY,180116,428,21
2020,KY,180124,984,22
2020,KY,180127,738,18
2020,KY,180128,141,14
2020,KY,180130,1907,28
2020,KY,180132,511,19
2020,KY,180138,257,19
2020,KY,180139,181,15
2020,KY,180141,938,16
2020,KY,180143,597,20
2020,KY,180149,34,29
2020,KY,181301,83,20
2020,KY,181302,38,26
2020,KY,181306,87,22
2020,KY,181308,63,21
2020,KY,181309,150,42
2020,KY,181310,56,22
2020,KY,181311,51,38
2020,KY,181314,26,14
2020,KY,181315,97,20
2020,KY,181317,98,33
2020,KY,181318,117,23
2020,KY,181319,146,20
2020,KY,181320,81,25
2020,KY,181321,48,21
2020,KY,181323,123,25
2020,KY,181324,93,23
2020,KY,181325,67,39
2020,KY,181327,110,28
2020,KY,181329,119,22
2020,KY,181330,75,30
2020,LA,190002,754,21
2020,LA,190004,394,24
2020,LA,190005,1382,26
2020,LA,190006,219,14
2020,LA,190007,254,14
2020,LA,190008,523,18
2020,LA,190011,332,12
2020,LA,190013,345,20
2020,LA,190014,187,17
2020,LA,190015,702,15
2020,LA,190017,675,17
2020,LA,190019,519,20
2020,LA,190020,469,19
2020,LA,190025,122,22
2020,LA,190026,1118,17
2020,LA,190027,608,23
2020,LA,190034,146,16
2020,LA,190036,3571,17
2020,LA,190039,981,24
2020,LA,190040,1164,18
2020,LA,190041,724,23
2020,LA,190044,300,25
2020,LA,190045,552,23
2020,LA,190046,1359,23
2020,LA,190050,288,18
2020,LA,190053,289,19
2020,LA,190054,326,17
2020,LA,190060,1086,19
2020,LA,190064,1975,19
2020,LA,190065,2540,25
2020,LA,190079,137,18
2020,LA,190081,120,25
2020,LA,190086,515,17
2020,LA,190088,97,19
2020,LA,190090,63,13
2020,LA,190098,770,14
2020,LA,190099,118,20
2020,LA,190102,1094,22
2020,LA,190106,67,19
2020,LA,190111,2837,36
2020,LA,190114,116,21
2020,LA,190116,107,13
2020,LA,190118,70,25
2020,LA,190125,951,24
2020,LA,190128,534,12
2020,LA,190133,44,25
2020,LA,190140,144,17
2020,LA,190144,321,18
2020,LA,190145,34,15
2020,LA,190146,848,25
2020,LA,190151,72,18
2020,LA,190160,802,19
2020,LA,190164,334,19
2020,LA,190167,141,14
2020,LA,190176,2142,19
2020,LA,190183,271,16
2020,LA,190184,101,49
2020,LA,190190,177,37
2020,LA,190201,256,14
2020,LA,190202,541,14
2020,LA,190204,507,19
2020,LA,190208,79,31
2020,LA,190218,55,19
2020,LA,190241,147,39
2020,LA,190245,35,27
2020,LA,190251,351,49
2020,LA,190255,191,43
2020,LA,190256,69,30
2020,LA,190259,354,43
2020,LA,190263,549,40
2020,LA,190266,531,39
2020,LA,190267,382,43
2020,LA,190270,284,25
2020,LA,190274,583,14
2020,LA,190278,528,49
2020,LA,190298,591,52
2020,LA,190303,140,31
2020,LA,190308,139,13
2020,LA,190312,126,14
2020,LA,190313,211,26
2020,LA,19043F,121,37
2020,LA,19047F,651,30
2020,LA,19048F,491,34
2020,LA,19050F,109,23
2020,LA,191301,76,37
2020,LA,191302,81,26
2020,LA,191304,135,31
2020,LA,191305,79,19
2020,LA,191310,40,14
2020,LA,191313,35,16
2020,LA,191315,60,15
2020,LA,191317,29,21
2020,LA,191321,85,19
2020,LA,191322,56,25
2020,LA,191323,66,19
2020,LA,191324,173,18
2020,LA,191325,72,19
2020,ME,200001,646,34
2020,ME,200008,342,31
2020,ME,200009,806,30
2020,ME,200018,369,25
2020,ME,200019,839,26
2020,ME,200020,394,35
2020,ME,200021,531,29
2020,ME,200024,450,23
2020,ME,200031,358,28
2020,ME,200033,2097,28
2020,ME,200034,489,21
2020,ME,200037,285,24
2020,ME,200039,848,26
2020,ME,20003F,358,42
2020,ME,200041,215,23
2020,ME,200050,330,23
2020,ME,200052,276,37
2020,ME,200063,460,28
2020,ME,201300,96,34
2020,ME,201302,301,30
2020,ME,201303,49,27
2020,ME,201304,166,26
2020,ME,201305,51,25
2020,ME,201306,108,25
2020,ME,201307,124,31
2020,ME,201308,161,27
2020,ME,201309,215,27
2020,ME,201310,144,27
2020,ME,201311,208,31
2020,ME,201312,218,26
2020,ME,201313,133,30
2020,ME,201314,241,28
2020,ME,201315,235,26
2020,MD,210001,888,23
2020,MD,210002,625,16
2020,MD,210003,440,8
2020,MD,210004,4449,23
2020,MD,210005,1661,27
2020,MD,210006,359,19
2020,MD,210008,465,19
2020,MD,210009,2784,21
2020,MD,210011,2071,31
2020,MD,210012,669,17
2020,MD,210013,124,12
2020,MD,210015,688,23
2020,MD,210016,306,16
2020,MD,210017,271,29
2020,MD,210018,348,20
2020,MD,210019,659,26
2020,MD,210022,1716,29
2020,MD,210023,1341,25
2020,MD,210024,736,24
2020,MD,210027,1278,27
2020,MD,210028,663,20
2020,MD,210029,1409,20
2020,MD,210030,48,26
2020,MD,210032,513,17
2020,MD,210033,739,17
2020,MD,210034,493,18
2020,MD,210035,509,20
2020,MD,210037,598,25
2020,MD,210038,328,17
2020,MD,210039,480,19
2020,MD,210040,696,16
2020,MD,210043,741,23
2020,MD,210044,398,21
2020,MD,210048,1504,19
2020,MD,210049,596,25
2020,MD,210051,595,16
2020,MD,210056,519,19
2020,MD,210057,340,17
2020,MD,210060,198,17
2020,MD,210061,605,32
2020,MD,210062,553,23
2020,MD,210063,995,29
2020,MD,210064,47,15
2020,MD,210065,774,23
2020,MD,21007F,2929,37
2020,MD,21020F,379,29
2020,MA,220001,518,22
2020,MA,220002,2132,27
2020,MA,220008,438,23
2020,MA,220010,879,18
2020,MA,220011,522,12
2020,MA,220012,3198,30
2020,MA,220015,636,30
2020,MA,220016,637,27
2020,MA,220017,261,13
2020,MA,220019,610,26
2020,MA,220020,907,28
2020,MA,220024,453,20
2020,MA,220029,938,29
2020,MA,220030,531,26
2020,MA,220031,1880,13
2020,MA,220033,1311,25
2020,MA,220035,1616,17
2020,MA,220036,831,25
2020,MA,220046,416,27
2020,MA,220049,341,23
2020,MA,220052,595,17
2020,MA,220060,1219,28
2020,MA,220063,666,21
2020,MA,220065,351,25
2020,MA,220066,1755,23
2020,MA,220070,1171,24
2020,MA,220071,4618,18
2020,MA,220073,548,21
2020,MA,220074,1719,20
2020,MA,220075,342,34
2020,MA,220077,2861,25
2020,MA,220080,851,22
2020,MA,220083,605,31
2020,MA,220084,854,32
2020,MA,220086,5283,24
2020,MA,220088,986,57
2020,MA,220090,470,26
2020,MA,220095,386,27
2020,MA,220098,262,28
2020,MA,220100,881,24
2020,MA,220101,512,30
2020,MA,220105,1076,29
2020,MA,220108,617,27
2020,MA,22010F,366,38
2020,MA,220110,1097,24
2020,MA,220111,914,21
2020,MA,220116,509,23
2020,MA,220119,508,24
2020,MA,220126,628,26
2020,MA,220135,1157,28
2020,MA,220163,1026,23
2020,MA,220171,2094,29
2020,MA,220175,872,16
2020,MA,220176,1246,17
2020,MA,220177,67,22
2020,MA,221300,188,27
2020,MA,221302,217,36
2020,MA,221303,68,32
2020,MI,230002,2015,28
2020,MI,230003,489,31
2020,MI,230005,345,27
2020,MI,230013,77,23
2020,MI,230015,251,26
2020,MI,230017,1331,29
2020,MI,230019,2543,30
2020,MI,230020,1844,19
2020,MI,230021,2324,25
2020,MI,230022,376,28
2020,MI,230024,1013,15
2020,MI,230029,2888,28
2020,MI,230030,488,35
2020,MI,230031,422,31
2020,MI,230035,383,21
2020,MI,230036,694,38
2020,MI,230037,311,24
2020,MI,230038,2001,27
2020,MI,230041,773,35
2020,MI,230046,1082,28
2020,MI,230047,847,29
2020,MI,230053,974,19
2020,MI,230054,1117,38
2020,MI,230055,315,20
2020,MI,230058,595,35
2020,MI,230059,2553,29
2020,MI,23005F,236,50
2020,MI,230066,2933,29
2020,MI,230069,583,36
2020,MI,230070,490,29
2020,MI,230072,353,29
2020,MI,230075,456,22
2020,MI,230077,1234,32
2020,MI,230078,54,44
2020,MI,230080,561,30
2020,MI,230081,384,31
2020,MI,230085,74,22
2020,MI,230089,1794,22
2020,MI,230092,1689,22
2020,MI,230093,447,22
2020,MI,230095,372,35
2020,MI,230097,326,32
2020,MI,230099,397,22
2020,MI,23009F,138,46
2020,MI,230100,318,32
2020,MI,230104,1098,18
2020,MI,230105,1218,32
2020,MI,230108,253,35
2020,MI,230110,418,27
2020,MI,230117,1268,34
2020,MI,230118,265,27
2020,MI,23011F,378,45
2020,MI,230121,613,28
2020,MI,23012F,100,33
2020,MI,230130,3737,26
2020,MI,230132,956,15
2020,MI,230133,257,29
2020,MI,230141,612,27
2020,MI,230142,1036,16
2020,MI,230144,252,33
2020,MI,230146,382,19
2020,MI,230151,1463,19
2020,MI,230156,1929,31
2020,MI,230165,2062,27
2020,MI,230167,600,29
2020,MI,230174,321,30
2020,MI,230176,1543,26
2020,MI,230180,279,38
2020,MI,230193,659,33
2020,MI,230195,2332,28
2020,MI,230197,1470,34
2020,MI,230207,652,18
2020,MI,230208,149,35
2020,MI,230216,832,30
2020,MI,230217,462,21
2020,MI,230222,909,41
2020,MI,230227,849,26
2020,MI,230230,1687,33
2020,MI,230236,1183,21
2020,MI,230239,398,29
2020,MI,230241,280,31
2020,MI,230244,418,26
2020,MI,230254,1249,31
2020,MI,230259,875,45
2020,MI,230264,45,27
2020,MI,230269,3126,30
2020,MI,230270,879,20
2020,MI,230273,823,16
2020,MI,230277,938,18
2020,MI,230297,576,24
2020,MI,230301,116,37
2020,MI,230302,564,26
2020,MI,230303,230,28
2020,MI,23037F,394,31
2020,MI,231303,105,38
2020,MI,231304,88,41
2020,MI,231305,166,38
2020,MI,231306,57,32
2020,MI,231307,81,29
2020,MI,231309,39,36
2020,MI,231310,114,55
2020,MI,231315,46,22
2020,MI,231316,197,38
2020,MI,231318,121,35
2020,MI,231319,237,32
2020,MI,231320,90,35
2020,MI,231321,293,37
2020,MI,231322,505,36
2020,MI,231323,44,27
2020,MI,231324,162,39
2020,MI,231325,136,45
2020,MI,231326,256,41
2020,MI,231327,199,38
2020,MI,231328,137,33
2020,MI,231330,52,28
2020,MI,231331,191,34
2020,MI,231332,165,31
2020,MI,231333,146,30
2020,MI,231337,372,33
2020,MI,231338,357,26
2020,MN,240001,872,24
2020,MN,240002,1720,30
2020,MN,240004,476,13
2020,MN,240006,194,13
2020,MN,240010,704,38
2020,MN,240014,518,38
2020,MN,240018,482,37
2020,MN,240019,245,30
2020,MN,240020,471,32
2020,MN,240022,185,24
2020,MN,240030,546,44
2020,MN,240036,2046,32
2020,MN,240038,485,29
2020,MN,24003F,355,44
2020,MN,240040,360,32
2020,MN,240043,392,27
2020,MN,240044,250,30
2020,MN,240047,562,38
2020,MN,240050,698,33
2020,MN,240052,408,38
2020,MN,240053,1151,36
2020,MN,240056,416,43
2020,MN,240057,815,34
2020,MN,240059,330,33
2020,MN,240063,469,30
2020,MN,240064,350,27
2020,MN,240066,627,47
2020,MN,240069,497,36
2020,MN,240071,257,25
2020,MN,240075,610,33
2020,MN,240076,519,32
2020,MN,240078,538,34
2020,MN,240080,416,24
2020,MN,240084,273,29
2020,MN,240088,453,32
2020,MN,240093,386,28
2020,MN,240100,521,27
